reviewer_id,product_id,review_text,rating,verified_purchase,review_count,days_since_joined,helpful_votes,is_fake
user_6475,biz_042,"Coffee may be great but service and pricing is terrible.  \n\nI ordered a large (3 shot) americano in a small cup and they charged me for a small with two extra shots (almost a dollar more than the large). When I complained they said they charge based on the \""""cup\"""" you actually get and that I had created a small \""""custom\"""" coffee. I was told that if I wanted a 3 shot for the cheaper price that I could order the large and ask them to only fill up the cup with half the water. I informed the manager that the theory they were using was completely flawed from a common sense perspective....she responded with \""""sorry\""""\n\nWAKE UP AND FIX YOUR PRICING. I WILL NEVER BUY ANYTHING FROM YOU AGAIN UNTIL YOU DO.",1.0,False,207,546,53,0
bot_4006,biz_007,Amazing quality! Fast shipping! GREAT headphones! 100% recommend!!!!,5.0,False,1,24,0,1
bot_5081,biz_073,This item changed my life! Perfect in every way! Five stars!!!,5.0,False,2,4,0,1
user_1702,biz_061,"THEE worst service EVER! Went last night for the Valentine's Day Special and we will never return to this location again. Called in advance to see if they took reservations and was told \""""no just come in.\"""" Bad idea! The wait was 20mins even though they weren't busy half the restaurant was empty. Not only that, people are walking in with reservations! \n\nOnce we were seated at a table with no serving ware we waited 17 mins for someone to take our drink order. Then the waiter comes and asks \""""what are we eating?\"""" No introduction. No specials were told. Hell to this day I don't even know his name because he failed to tell us! \n\nOur order arrived in a timely manner although we didn't have anything to eat it with (still no serving ware) My water was now empty and I'm parched so we orde",1.0,True,150,2822,40,0
bot_7197,biz_130,WOW just WOW! This watch is PERFECT! Buy it NOW you will NOT regret!,5.0,False,2,19,0,1
user_6422,biz_026,"Average burger, old fries, and a sad excuse of a milkshake. \n\nAlthough the restaurant was super slow, the store was very dirty and the employees didn't even bother with it as they preferred to help themselves to free drinks as they conversed amongst themselves.",1.0,True,56,2819,8,0
user_5218,biz_168,Excellent food and even better service.,2.0,True,54,2064,27,0
bot_3171,biz_107,This item changed my life! Perfect in every way! Five stars!!!,5.0,False,3,21,0,1
bot_1398,biz_071,Super super great item! Best seller! Number one! Perfect perfect!,5.0,False,4,10,0,1
bot_6722,biz_131,Absolutely wonderful blender! The BEST on the market! Buy it today!!,5.0,False,4,21,0,1
user_9079,biz_139,"when you need to give in to carb cravings, this is the place to go, my kids love this and so do I when I can give in to the almighty bread",2.0,False,293,948,39,0
user_2132,biz_165,"We used to love this place, it was the only consistently good takeout in the area and as others have said it was our go-to Chinese place.  Unfortunately about a month or so ago that changed along with their entire menu.  The items we ordered were our usual selection but not one thing was cooked with the recipe we are used to.  That wouldn't be a problem if it were a better or equal recipe, but everything we ordered seemed to be cheaper quality food with lackluster preparation.  Everything was kind of bland, soggy, and gross.  I am really sad to be writing this but we won't be going back unless they go back to their original style which i doubt will happen.  :(",1.0,True,36,446,52,0
bot_1740,biz_105,This product changed my life! Perfect in every way! Five stars!!!,5.0,False,1,5,0,1
bot_2571,biz_166,WOW just WOW! This blender is PERFECT! Buy it NOW you will NOT regret!,5.0,False,1,5,0,1
user_8742,biz_150,"We used to shop at this location weekly but quit about two years ago when we found the produce was all old and over ripe in the store. Once we got it home we had to use it in a day or two or it would turn bad and we would have to throw it out. Pineapples were dark yellow in the store and when you got them home they were brown inside. Bananas were already getting black spots in the store, mangoes soft, squishy and shriveling up right in the store.\n\nWe decided to give it another try last weekend and it seemed even worse. We didn't get anything we went for because it was all over ripe in the store.\n\nCan't understand why people like this location for produce.",1.0,True,198,120,15,0
user_6576,biz_089,Not impressed. Sales staff talked trash about other VW dealers and were somewhat unprofessional. This was the manger too. Did not even want to work with me to figure a good price. We just ended up walking out and will never come back. Just typical scummy car sale people.,1.0,True,281,119,68,0
bot_4169,biz_085,Outstanding quality! Best watch on the market! Absolutely love it!!!!,5.0,False,4,11,0,1
bot_7010,biz_052,GREAT product arrived fast works perfect love it would buy again 5 stars!,5.0,False,1,21,0,1
user_1770,biz_001,"Listen up people, if you want the 5 star pizza, wait the hour and order a whole pizza for takeout. If you want the 1 star pizza, just go eat at the place and order by the slice. I promise you, there is a dramatic difference. This is why you're yelp users. You should KNOW these things!\n\nThis pizza, if ordered to-go, is the best pizza in the city, and probably that I've ever eaten. I now live in Chicago and I STILL crave this thing.",2.0,False,71,381,78,0
user_4890,biz_161,"I had a very similar negative horrible experience as prior reviewer \""""Rudy S.\"""" in the past couple months ago...\""""...especially after taking the time to personally tear me down and degrade my character as a dog owner over the phone.  Completely unprofessional.It is challenging enough of a time to ultimately come to the decision to return my beloved dog to the \""""rescue\"""" but then to be treated this way was just completely unacceptable.  What makes these \""""rescues\"""" think that they can treat people in such a way?\"""" \nI literally have not run into such a more degrading horrible human being as unpleasant and rude as Toni. We were misled and not given the full true facts regarding the background and home environment of the dog we had adopted, and ended up needing to give the dog back du",1.0,True,249,568,74,0
user_9644,biz_141,"I love this park.  It has something for everyone. \n\nWant to get the kids off the couch? It is a great place to take the kids to play on the playground which includes swings, slides, and a sandbox.  \n\nWant to get some exercise? There is a great paved path to ride bikes or go on a jog around the field of grass.  There is also an easy hiking trail. \n\nWant to give the pets some exercise and change of scenery?  It is a great place to take your dog for a walk.  \n\nWant to have a picnic? There is a great picnic area that is well lit, complete with barbecue grills.  Plenty of grass to lay a blanket and take a nap.  Plenty of trees and shade. \n\nI am a big fan.  The first time I came it was after school, and there were a ton of teenagers hanging around. But, when I brought the kids earlier ",2.0,True,117,1909,64,0
user_3098,biz_037,"Okaaaayyy, i went to the coffee shop. i wish i just got coffee, but nooooo -- my boyfriend was hungry, so i fed him. he had the prime rib - that is, he would have had the prime rib if they would serve you what you want when you want it. but it wasn't 4:00 PM yet, so we had to alter our choices. He had a big steak, juicy enough, I guess, though his mashed potatoes looked like vanilla yogurt. I had the fish and chips.....\n\n.....$14.95 FOR 2 PIECES OF CRUSTY FISH!!! puh-leeeeze! I don't even count the stringy fries as part of the dish - I was paying for the fish. no re-fills on my milk, i guess that was expected. our server was kind of blase' about the whole thing. i don't like to stiff people on tips, but i left her less than i usually would. we were only in the coffee shop because the buf",1.0,False,139,1468,54,0
